Episode,Total Reward,Steps,Falls
2382,-142.0,142,0
2383,-641.0,245,4
2384,-137.0,137,0
2385,-105.0,105,0
2386,-97.0,97,0
2387,-66.0,66,0
2388,-151.0,151,0
2389,-110.0,110,0
2390,-121.0,121,0
2391,-53.0,53,0
2392,-141.0,141,0
2393,-146.0,146,0
2394,-86.0,86,0
2395,-362.0,164,2
2396,-133.0,133,0
2397,-87.0,87,0
2398,-75.0,75,0
2399,-69.0,69,0
2400,-103.0,103,0
2401,-143.0,143,0
2402,-126.0,126,0
2403,-1588.0,400,12
2404,-1291.0,400,9
2405,-452.0,155,3
2406,-91.0,91,0
2407,-71.0,71,0
2408,-109.0,109,0
2409,-82.0,82,0
2410,-162.0,162,0
2411,-103.0,103,0
2412,-108.0,108,0
2413,-1291.0,400,9
2414,-560.0,164,4
2415,-397.0,199,2
2416,-95.0,95,0
2417,-699.0,204,5
2418,-1180.0,388,8
2419,-99.0,99,0
2420,-1291.0,400,9
2421,-181.0,82,1
2422,-398.0,200,2
2423,-130.0,130,0
2424,-77.0,77,0
2425,-75.0,75,0
2426,-57.0,57,0
2427,-115.0,115,0
2428,-106.0,106,0
2429,-129.0,129,0
2430,-85.0,85,0
2431,-62.0,62,0
2432,-145.0,145,0
2433,-327.0,129,2
2434,-135.0,135,0
2435,-89.0,89,0
2436,-76.0,76,0
2437,-1390.0,400,10
2438,-495.0,198,3
2439,-172.0,73,1
2440,-122.0,122,0
2441,-103.0,103,0
2442,-1390.0,400,10
2443,-70.0,70,0
2444,-458.0,161,3
2445,-78.0,78,0
2446,-63.0,63,0
2447,-103.0,103,0
2448,-60.0,60,0
2449,-108.0,108,0
2450,-100.0,100,0
2451,-381.0,183,2
2452,-93.0,93,0
2453,-122.0,122,0
2454,-139.0,139,0
2455,-96.0,96,0
2456,-61.0,61,0
2457,-90.0,90,0
2458,-77.0,77,0
2459,-1291.0,400,9
2460,-112.0,112,0
2461,-1291.0,400,9
2462,-149.0,149,0
2463,-322.0,124,2
2464,-96.0,96,0
2465,-588.0,192,4
2466,-362.0,164,2
2467,-91.0,91,0
2468,-1390.0,400,10
2469,-71.0,71,0
2470,-68.0,68,0
2471,-406.0,208,2
2472,-92.0,92,0
2473,-730.0,235,5
2474,-163.0,163,0
2475,-675.0,180,5
2476,-96.0,96,0
2477,-144.0,144,0
2478,-104.0,104,0
2479,-731.0,236,5
2480,-1563.0,375,12
2481,-91.0,91,0
2482,-143.0,143,0
2483,-109.0,109,0
2484,-64.0,64,0
2485,-72.0,72,0
2486,-102.0,102,0
2487,-114.0,114,0
2488,-124.0,124,0
2489,-106.0,106,0
2490,-458.0,161,3
2491,-131.0,131,0
2492,-124.0,124,0
2493,-120.0,120,0
2494,-345.0,147,2
2495,-345.0,147,2
2496,-1227.0,336,9
2497,-1037.0,344,7
2498,-111.0,111,0
2499,-68.0,68,0
2500,-59.0,59,0
2501,-642.0,246,4
2502,-465.0,168,3
2503,-65.0,65,0
2504,-474.0,177,3
2505,-306.0,108,2
2506,-128.0,128,0
2507,-121.0,121,0
2508,-131.0,131,0
2509,-177.0,78,1
2510,-81.0,81,0
2511,-105.0,105,0
2512,-151.0,151,0
2513,-83.0,83,0
2514,-357.0,159,2
2515,-262.0,163,1
2516,-1192.0,400,8
2517,-484.0,187,3
2518,-105.0,105,0
2519,-115.0,115,0
2520,-223.0,124,1
2521,-411.0,114,3
2522,-1687.0,400,13
2523,-682.0,187,5
2524,-79.0,79,0
2525,-1192.0,400,8
2526,-104.0,104,0
2527,-372.0,174,2
2528,-137.0,137,0
2529,-97.0,97,0
2530,-149.0,149,0
2531,-100.0,100,0
2532,-251.0,152,1
2533,-368.0,170,2
2534,-364.0,166,2
2535,-111.0,111,0
2536,-151.0,151,0
2537,-450.0,153,3
2538,-151.0,151,0
2539,-124.0,124,0
2540,-404.0,206,2
2541,-122.0,122,0
2542,-164.0,164,0
2543,-67.0,67,0
2544,-104.0,104,0
2545,-132.0,132,0
2546,-103.0,103,0
2547,-98.0,98,0
2548,-362.0,164,2
2549,-146.0,146,0
2550,-61.0,61,0
2551,-79.0,79,0
2552,-81.0,81,0
2553,-196.0,97,1
2554,-193.0,94,1
2555,-79.0,79,0
2556,-106.0,106,0
2557,-94.0,94,0
2558,-132.0,132,0
2559,-125.0,125,0
2560,-117.0,117,0
2561,-78.0,78,0
2562,-105.0,105,0
2563,-70.0,70,0
2564,-128.0,128,0
2565,-646.0,250,4
2566,-347.0,149,2
2567,-1390.0,400,10
2568,-87.0,87,0
2569,-123.0,123,0
2570,-75.0,75,0
2571,-498.0,201,3
2572,-636.0,240,4
2573,-80.0,80,0
2574,-365.0,167,2
2575,-95.0,95,0
2576,-212.0,113,1
2577,-136.0,136,0
2578,-61.0,61,0
2579,-116.0,116,0
2580,-632.0,236,4
2581,-126.0,126,0
2582,-515.0,218,3
2583,-218.0,119,1
2584,-1291.0,400,9
2585,-123.0,123,0
2586,-108.0,108,0
2587,-81.0,81,0
2588,-93.0,93,0
2589,-1163.0,371,8
2590,-121.0,121,0
2591,-83.0,83,0
2592,-150.0,150,0
2593,-283.0,184,1
2594,-157.0,157,0
2595,-746.0,251,5
2596,-111.0,111,0
2597,-170.0,170,0
2598,-90.0,90,0
2599,-150.0,150,0
2600,-751.0,256,5
2601,-888.0,294,6
2602,-166.0,166,0
2603,-121.0,121,0
2604,-116.0,116,0
2605,-154.0,154,0
2606,-127.0,127,0
2607,-122.0,122,0
2608,-315.0,117,2
2609,-101.0,101,0
2610,-809.0,215,6
2611,-83.0,83,0
2612,-384.0,186,2
2613,-369.0,171,2
2614,-76.0,76,0
2615,-105.0,105,0
2616,-400.0,202,2
2617,-107.0,107,0
2618,-401.0,203,2
2619,-124.0,124,0
2620,-47.0,47,0
2621,-55.0,55,0
2622,-1224.0,333,9
2623,-122.0,122,0
2624,-270.0,171,1
2625,-377.0,179,2
2626,-106.0,106,0
2627,-1489.0,400,11
2628,-91.0,91,0
2629,-77.0,77,0
2630,-876.0,282,6
2631,-93.0,93,0
2632,-124.0,124,0
2633,-120.0,120,0
2634,-91.0,91,0
2635,-98.0,98,0
2636,-1489.0,400,11
2637,-120.0,120,0
2638,-128.0,128,0
2639,-160.0,160,0
2640,-127.0,127,0
2641,-396.0,198,2
2642,-1390.0,400,10
2643,-1687.0,400,13
2644,-89.0,89,0
2645,-115.0,115,0
2646,-117.0,117,0
2647,-114.0,114,0
2648,-120.0,120,0
2649,-120.0,120,0
2650,-1489.0,400,11
2651,-408.0,210,2
2652,-590.0,194,4
2653,-68.0,68,0
2654,-218.0,119,1
2655,-49.0,49,0
2656,-333.0,135,2
2657,-384.0,186,2
2658,-150.0,150,0
2659,-78.0,78,0
2660,-103.0,103,0
2661,-122.0,122,0
2662,-106.0,106,0
2663,-121.0,121,0
2664,-505.0,208,3
2665,-99.0,99,0
2666,-65.0,65,0
2667,-357.0,159,2
2668,-84.0,84,0
2669,-118.0,118,0
2670,-139.0,139,0
2671,-387.0,189,2
2672,-105.0,105,0
2673,-81.0,81,0
2674,-132.0,132,0
2675,-456.0,159,3
2676,-180.0,180,0
2677,-125.0,125,0
2678,-357.0,159,2
2679,-739.0,244,5
2680,-91.0,91,0
2681,-396.0,198,2
2682,-395.0,197,2
2683,-273.0,174,1
2684,-1291.0,400,9
2685,-327.0,129,2
2686,-1687.0,400,13
2687,-105.0,105,0
2688,-373.0,175,2
2689,-1291.0,400,9
2690,-1291.0,400,9
2691,-1390.0,400,10
2692,-94.0,94,0
2693,-316.0,118,2
2694,-148.0,148,0
2695,-120.0,120,0
2696,-61.0,61,0
2697,-346.0,148,2
2698,-230.0,131,1
2699,-404.0,206,2
2700,-123.0,123,0
2701,-158.0,158,0
2702,-724.0,229,5
2703,-384.0,186,2
2704,-135.0,135,0
2705,-65.0,65,0
2706,-159.0,159,0
2707,-948.0,354,6
2708,-111.0,111,0
2709,-89.0,89,0
2710,-377.0,179,2
2711,-702.0,207,5
2712,-1390.0,400,10
2713,-119.0,119,0
2714,-229.0,130,1
2715,-54.0,54,0
2716,-68.0,68,0
2717,-123.0,123,0
2718,-130.0,130,0
2719,-134.0,134,0
2720,-386.0,188,2
2721,-259.0,160,1
2722,-94.0,94,0
2723,-1291.0,400,9
2724,-133.0,133,0
2725,-226.0,127,1
2726,-89.0,89,0
2727,-60.0,60,0
2728,-366.0,168,2
2729,-149.0,149,0
2730,-79.0,79,0
2731,-172.0,172,0
2732,-96.0,96,0
2733,-150.0,150,0
2734,-120.0,120,0
2735,-1390.0,400,10
2736,-78.0,78,0
2737,-152.0,152,0
2738,-90.0,90,0
2739,-632.0,236,4
2740,-117.0,117,0
2741,-59.0,59,0
2742,-135.0,135,0
2743,-946.0,253,7
2744,-100.0,100,0
2745,-50.0,50,0
2746,-146.0,146,0
2747,-109.0,109,0
2748,-75.0,75,0
2749,-129.0,129,0
2750,-153.0,153,0
2751,-82.0,82,0
2752,-122.0,122,0
2753,-369.0,171,2
2754,-1687.0,400,13
2755,-365.0,167,2
2756,-131.0,131,0
2757,-644.0,248,4
2758,-98.0,98,0
2759,-1390.0,400,10
2760,-91.0,91,0
2761,-208.0,109,1
2762,-144.0,144,0
2763,-249.0,150,1
2764,-571.0,175,4
2765,-378.0,180,2
2766,-141.0,141,0
2767,-112.0,112,0
2768,-591.0,195,4
2769,-391.0,193,2
2770,-139.0,139,0
2771,-139.0,139,0
2772,-138.0,138,0
2773,-126.0,126,0
2774,-1001.0,308,7
2775,-161.0,161,0
2776,-356.0,158,2
2777,-54.0,54,0
2778,-324.0,126,2
2779,-94.0,94,0
2780,-139.0,139,0
2781,-66.0,66,0
2782,-122.0,122,0
2783,-98.0,98,0
2784,-1687.0,400,13
2785,-190.0,190,0
2786,-1291.0,400,9
2787,-89.0,89,0
2788,-1489.0,400,11
2789,-397.0,199,2
2790,-1588.0,400,12
2791,-109.0,109,0
2792,-1010.0,317,7
2793,-398.0,200,2
2794,-104.0,104,0
2795,-172.0,172,0
2796,-40.0,40,0
2797,-251.0,152,1
2798,-153.0,153,0
2799,-626.0,230,4
2800,-94.0,94,0
2801,-121.0,121,0
2802,-104.0,104,0
2803,-124.0,124,0
2804,-227.0,128,1
2805,-1390.0,400,10
2806,-701.0,206,5
2807,-359.0,161,2
2808,-108.0,108,0
2809,-73.0,73,0
2810,-645.0,249,4
2811,-60.0,60,0
2812,-103.0,103,0
2813,-717.0,222,5
2814,-68.0,68,0
2815,-134.0,134,0
2816,-52.0,52,0
2817,-1489.0,400,11
2818,-44.0,44,0
2819,-365.0,167,2
2820,-96.0,96,0
2821,-109.0,109,0
2822,-506.0,209,3
2823,-86.0,86,0
2824,-130.0,130,0
2825,-205.0,106,1
2826,-49.0,49,0
2827,-1687.0,400,13
2828,-112.0,112,0
2829,-121.0,121,0
2830,-127.0,127,0
2831,-219.0,120,1
2832,-97.0,97,0
2833,-496.0,199,3
2834,-166.0,166,0
2835,-76.0,76,0
2836,-88.0,88,0
2837,-107.0,107,0
2838,-85.0,85,0
2839,-114.0,114,0
2840,-1192.0,400,8
2841,-89.0,89,0
2842,-101.0,101,0
2843,-87.0,87,0
2844,-112.0,112,0
2845,-1007.0,314,7
2846,-59.0,59,0
2847,-122.0,122,0
2848,-998.0,305,7
2849,-119.0,119,0
2850,-1489.0,400,11
2851,-230.0,131,1
2852,-1291.0,400,9
2853,-1390.0,400,10
2854,-63.0,63,0
2855,-599.0,203,4
2856,-1489.0,400,11
2857,-613.0,217,4
2858,-73.0,73,0
2859,-1390.0,400,10
2860,-86.0,86,0
2861,-351.0,153,2
2862,-314.0,116,2
2863,-107.0,107,0
2864,-1489.0,400,11
2865,-117.0,117,0
2866,-110.0,110,0
2867,-126.0,126,0
2868,-141.0,141,0
2869,-98.0,98,0
2870,-373.0,175,2
2871,-572.0,176,4
2872,-80.0,80,0
2873,-1146.0,354,8
2874,-82.0,82,0
2875,-147.0,147,0
2876,-240.0,141,1
2877,-408.0,210,2
2878,-85.0,85,0
2879,-1489.0,400,11
2880,-1291.0,400,9
2881,-168.0,69,1
2882,-68.0,68,0
2883,-133.0,133,0
2884,-1390.0,400,10
2885,-130.0,130,0
2886,-144.0,144,0
2887,-640.0,244,4
2888,-63.0,63,0
2889,-47.0,47,0
2890,-155.0,155,0
2891,-114.0,114,0
2892,-74.0,74,0
2893,-260.0,161,1
2894,-131.0,131,0
2895,-112.0,112,0
2896,-127.0,127,0
2897,-139.0,139,0
2898,-109.0,109,0
2899,-114.0,114,0
2900,-71.0,71,0
2901,-113.0,113,0
2902,-118.0,118,0
2903,-1167.0,375,8
2904,-128.0,128,0
2905,-195.0,96,1
2906,-86.0,86,0
2907,-408.0,210,2
2908,-82.0,82,0
2909,-385.0,187,2
2910,-83.0,83,0
2911,-123.0,123,0
2912,-87.0,87,0
2913,-99.0,99,0
2914,-346.0,148,2
2915,-1489.0,400,11
2916,-93.0,93,0
2917,-76.0,76,0
2918,-75.0,75,0
2919,-103.0,103,0
2920,-118.0,118,0
2921,-551.0,155,4
2922,-121.0,121,0
2923,-71.0,71,0
2924,-736.0,241,5
2925,-135.0,135,0
2926,-1588.0,400,12
2927,-1390.0,400,10
2928,-92.0,92,0
2929,-507.0,210,3
2930,-85.0,85,0
2931,-163.0,163,0
2932,-243.0,144,1
2933,-856.0,262,6
2934,-106.0,106,0
2935,-107.0,107,0
2936,-176.0,176,0
2937,-752.0,257,5
2938,-151.0,151,0
2939,-70.0,70,0
2940,-156.0,156,0
2941,-159.0,159,0
2942,-1489.0,400,11
2943,-131.0,131,0
2944,-893.0,299,6
2945,-168.0,168,0
2946,-1291.0,400,9
2947,-68.0,68,0
2948,-134.0,134,0
2949,-1390.0,400,10
2950,-109.0,109,0
2951,-118.0,118,0
2952,-853.0,259,6
2953,-852.0,258,6
2954,-329.0,131,2
2955,-981.0,288,7
2956,-115.0,115,0
2957,-98.0,98,0
2958,-85.0,85,0
2959,-1291.0,400,9
2960,-103.0,103,0
2961,-114.0,114,0
2962,-967.0,274,7
2963,-176.0,77,1
2964,-82.0,82,0
2965,-101.0,101,0
2966,-88.0,88,0
2967,-99.0,99,0
2968,-156.0,156,0
2969,-1381.0,391,10
2970,-473.0,176,3
2971,-104.0,104,0
2972,-121.0,121,0
2973,-53.0,53,0
2974,-97.0,97,0
2975,-497.0,200,3
2976,-104.0,104,0
2977,-351.0,153,2
2978,-159.0,159,0
2979,-1489.0,400,11
2980,-98.0,98,0
2981,-101.0,101,0
2982,-175.0,175,0
2983,-90.0,90,0
2984,-1149.0,357,8
2985,-80.0,80,0
2986,-140.0,140,0
2987,-373.0,175,2
2988,-55.0,55,0
2989,-78.0,78,0
2990,-153.0,153,0
2991,-116.0,116,0
2992,-1291.0,400,9
2993,-159.0,159,0
2994,-147.0,147,0
2995,-128.0,128,0
2996,-294.0,195,1
2997,-104.0,104,0
2998,-85.0,85,0
2999,-91.0,91,0
3000,-121.0,121,0
3001,-1489.0,400,11
3002,-69.0,69,0
3003,-138.0,138,0
3004,-90.0,90,0
3005,-1291.0,400,9
3006,-97.0,97,0
3007,-460.0,163,3
3008,-398.0,200,2
3009,-392.0,194,2
3010,-86.0,86,0
3011,-381.0,183,2
3012,-1291.0,400,9
3013,-104.0,104,0
3014,-119.0,119,0
3015,-1155.0,363,8
3016,-1291.0,400,9
3017,-128.0,128,0
3018,-337.0,139,2
3019,-356.0,158,2
3020,-129.0,129,0
3021,-152.0,152,0
3022,-186.0,87,1
3023,-1291.0,400,9
3024,-137.0,137,0
3025,-100.0,100,0
3026,-130.0,130,0
3027,-92.0,92,0
3028,-498.0,201,3
3029,-114.0,114,0
3030,-1390.0,400,10
3031,-156.0,156,0
3032,-152.0,152,0
3033,-82.0,82,0
3034,-153.0,153,0
3035,-61.0,61,0
3036,-727.0,232,5
3037,-1154.0,362,8
3038,-109.0,109,0
3039,-105.0,105,0
3040,-133.0,133,0
3041,-94.0,94,0
3042,-141.0,141,0
3043,-105.0,105,0
3044,-86.0,86,0
3045,-105.0,105,0
3046,-385.0,187,2
3047,-1588.0,400,12
3048,-118.0,118,0
3049,-413.0,215,2
3050,-56.0,56,0
3051,-377.0,179,2
3052,-127.0,127,0
3053,-61.0,61,0
3054,-69.0,69,0
3055,-96.0,96,0
3056,-81.0,81,0
3057,-91.0,91,0
3058,-585.0,189,4
3059,-588.0,192,4
3060,-95.0,95,0
3061,-986.0,293,7
3062,-136.0,136,0
3063,-519.0,222,3
3064,-135.0,135,0
3065,-109.0,109,0
3066,-135.0,135,0
3067,-771.0,276,5
3068,-1291.0,400,9
3069,-83.0,83,0
3070,-123.0,123,0
3071,-1390.0,400,10
3072,-91.0,91,0
3073,-45.0,45,0
3074,-431.0,134,3
3075,-117.0,117,0
3076,-346.0,148,2
3077,-373.0,175,2
3078,-96.0,96,0
3079,-1489.0,400,11
3080,-73.0,73,0
3081,-599.0,203,4
3082,-607.0,211,4
3083,-343.0,145,2
3084,-123.0,123,0
3085,-80.0,80,0
3086,-121.0,121,0
3087,-147.0,147,0
3088,-99.0,99,0
3089,-391.0,193,2
3090,-132.0,132,0
3091,-1291.0,400,9
3092,-354.0,156,2
3093,-78.0,78,0
3094,-93.0,93,0
3095,-138.0,138,0
3096,-89.0,89,0
3097,-1192.0,400,8
3098,-113.0,113,0
3099,-401.0,203,2
3100,-337.0,139,2
3101,-398.0,200,2
3102,-142.0,142,0
3103,-381.0,183,2
3104,-396.0,198,2
3105,-86.0,86,0
3106,-96.0,96,0
3107,-484.0,187,3
3108,-340.0,142,2
3109,-117.0,117,0
3110,-175.0,175,0
3111,-335.0,137,2
3112,-99.0,99,0
3113,-93.0,93,0
3114,-75.0,75,0
3115,-122.0,122,0
3116,-469.0,172,3
3117,-108.0,108,0
3118,-119.0,119,0
3119,-95.0,95,0
3120,-111.0,111,0
3121,-1291.0,400,9
3122,-56.0,56,0
3123,-385.0,187,2
3124,-122.0,122,0
3125,-130.0,130,0
3126,-280.0,181,1
3127,-160.0,160,0
3128,-84.0,84,0
3129,-243.0,144,1
3130,-1291.0,400,9
3131,-233.0,134,1
3132,-118.0,118,0
3133,-641.0,245,4
3134,-170.0,170,0
3135,-36.0,36,0
3136,-82.0,82,0
3137,-759.0,264,5
3138,-265.0,166,1
3139,-123.0,123,0
3140,-113.0,113,0
3141,-139.0,139,0
3142,-504.0,207,3
3143,-57.0,57,0
3144,-521.0,224,3
3145,-365.0,167,2
3146,-600.0,204,4
3147,-84.0,84,0
3148,-138.0,138,0
3149,-634.0,238,4
3150,-128.0,128,0
3151,-104.0,104,0
3152,-133.0,133,0
3153,-56.0,56,0
3154,-385.0,187,2
3155,-122.0,122,0
3156,-124.0,124,0
3157,-374.0,176,2
3158,-103.0,103,0
3159,-690.0,195,5
3160,-584.0,188,4
3161,-148.0,148,0
3162,-389.0,191,2
3163,-617.0,221,4
3164,-346.0,148,2
3165,-79.0,79,0
3166,-121.0,121,0
3167,-1291.0,400,9
3168,-69.0,69,0
3169,-55.0,55,0
3170,-362.0,164,2
3171,-645.0,249,4
3172,-143.0,143,0
3173,-676.0,181,5
3174,-598.0,202,4
3175,-353.0,155,2
3176,-1291.0,400,9
3177,-135.0,135,0
3178,-89.0,89,0
3179,-1291.0,400,9
3180,-106.0,106,0
3181,-122.0,122,0
3182,-890.0,296,6
3183,-741.0,246,5
3184,-346.0,148,2
3185,-70.0,70,0
3186,-166.0,166,0
3187,-119.0,119,0
3188,-42.0,42,0
3189,-107.0,107,0
3190,-1148.0,356,8
3191,-142.0,142,0
3192,-92.0,92,0
3193,-1390.0,400,10
3194,-109.0,109,0
3195,-168.0,168,0
3196,-102.0,102,0
3197,-935.0,341,6
3198,-83.0,83,0
3199,-462.0,165,3
3200,-156.0,156,0
3201,-101.0,101,0
3202,-121.0,121,0
3203,-36.0,36,0
3204,-92.0,92,0
3205,-136.0,136,0
3206,-102.0,102,0
3207,-1291.0,400,9
3208,-84.0,84,0
3209,-106.0,106,0
3210,-1489.0,400,11
3211,-68.0,68,0
3212,-105.0,105,0
3213,-54.0,54,0
3214,-140.0,140,0
3215,-115.0,115,0
3216,-92.0,92,0
3217,-61.0,61,0
3218,-148.0,148,0
3219,-1489.0,400,11
3220,-166.0,166,0
3221,-1390.0,400,10
3222,-345.0,147,2
3223,-1390.0,400,10
3224,-84.0,84,0
3225,-214.0,115,1
3226,-1002.0,309,7
3227,-520.0,223,3
3228,-115.0,115,0
3229,-103.0,103,0
3230,-101.0,101,0
3231,-75.0,75,0
3232,-123.0,123,0
3233,-59.0,59,0
3234,-1192.0,400,8
3235,-170.0,170,0
3236,-99.0,99,0
3237,-95.0,95,0
3238,-178.0,178,0
3239,-133.0,133,0
3240,-352.0,154,2
3241,-83.0,83,0
3242,-81.0,81,0
3243,-1390.0,400,10
3244,-837.0,243,6
3245,-110.0,110,0
3246,-344.0,146,2
3247,-372.0,174,2
3248,-122.0,122,0
3249,-739.0,244,5
3250,-402.0,204,2
3251,-64.0,64,0
3252,-92.0,92,0
3253,-1192.0,400,8
3254,-407.0,209,2
3255,-382.0,184,2
3256,-122.0,122,0
3257,-73.0,73,0
3258,-1390.0,400,10
3259,-109.0,109,0
3260,-464.0,167,3
3261,-72.0,72,0
3262,-151.0,151,0
3263,-65.0,65,0
3264,-53.0,53,0
3265,-352.0,154,2
3266,-1390.0,400,10
3267,-1291.0,400,9
3268,-135.0,135,0
3269,-174.0,174,0
3270,-1291.0,400,9
3271,-118.0,118,0
3272,-93.0,93,0
3273,-124.0,124,0
3274,-92.0,92,0
3275,-108.0,108,0
3276,-473.0,176,3
3277,-59.0,59,0
3278,-133.0,133,0
3279,-121.0,121,0
3280,-388.0,190,2
3281,-636.0,240,4
3282,-80.0,80,0
3283,-101.0,101,0
3284,-73.0,73,0
3285,-92.0,92,0
3286,-1154.0,362,8
3287,-123.0,123,0
3288,-82.0,82,0
3289,-123.0,123,0
3290,-123.0,123,0
3291,-710.0,215,5
3292,-338.0,140,2
3293,-116.0,116,0
3294,-391.0,193,2
3295,-61.0,61,0
3296,-1489.0,400,11
3297,-1291.0,400,9
3298,-350.0,152,2
3299,-86.0,86,0
3300,-60.0,60,0
3301,-135.0,135,0
3302,-155.0,155,0
3303,-149.0,149,0
3304,-94.0,94,0
3305,-111.0,111,0
3306,-622.0,226,4
3307,-1588.0,400,12
3308,-937.0,244,7
3309,-89.0,89,0
3310,-310.0,112,2
3311,-1390.0,400,10
3312,-110.0,110,0
3313,-175.0,76,1
3314,-114.0,114,0
3315,-112.0,112,0
3316,-268.0,169,1
3317,-162.0,162,0
3318,-149.0,149,0
3319,-1489.0,400,11
3320,-363.0,165,2
3321,-129.0,129,0
3322,-100.0,100,0
3323,-126.0,126,0
3324,-346.0,148,2
3325,-143.0,143,0
3326,-82.0,82,0
3327,-1229.0,338,9
3328,-83.0,83,0
3329,-1390.0,400,10
3330,-119.0,119,0
3331,-985.0,292,7
3332,-306.0,108,2
3333,-126.0,126,0
3334,-672.0,177,5
3335,-135.0,135,0
3336,-1390.0,400,10
3337,-1291.0,400,9
3338,-352.0,154,2
3339,-121.0,121,0
3340,-89.0,89,0
3341,-993.0,300,7
3342,-117.0,117,0
3343,-95.0,95,0
3344,-1588.0,400,12
3345,-167.0,167,0
3346,-1291.0,400,9
3347,-122.0,122,0
3348,-82.0,82,0
3349,-83.0,83,0
3350,-49.0,49,0
3351,-1390.0,400,10
3352,-171.0,171,0
3353,-102.0,102,0
3354,-92.0,92,0
3355,-1291.0,400,9
3356,-140.0,140,0
3357,-54.0,54,0
3358,-151.0,151,0
3359,-264.0,66,2
3360,-80.0,80,0
3361,-151.0,151,0
3362,-1489.0,400,11
3363,-589.0,193,4
3364,-166.0,67,1
3365,-399.0,201,2
3366,-359.0,161,2
3367,-623.0,227,4
3368,-115.0,115,0
3369,-168.0,168,0
3370,-116.0,116,0
3371,-91.0,91,0
3372,-63.0,63,0
3373,-859.0,265,6
3374,-206.0,107,1
3375,-493.0,196,3
3376,-372.0,174,2
3377,-173.0,74,1
3378,-74.0,74,0
3379,-577.0,181,4
3380,-115.0,115,0
3381,-102.0,102,0
3382,-112.0,112,0
3383,-82.0,82,0
3384,-372.0,174,2
3385,-123.0,123,0
3386,-1291.0,400,9
3387,-1390.0,400,10
3388,-1222.0,331,9
3389,-99.0,99,0
3390,-175.0,175,0
3391,-509.0,212,3
3392,-133.0,133,0
3393,-131.0,131,0
3394,-110.0,110,0
3395,-103.0,103,0
3396,-104.0,104,0
3397,-82.0,82,0
3398,-153.0,153,0
3399,-74.0,74,0
3400,-473.0,176,3
3401,-158.0,158,0
3402,-114.0,114,0
3403,-1291.0,400,9
3404,-1256.0,365,9
3405,-98.0,98,0
3406,-130.0,130,0
3407,-1291.0,400,9
3408,-94.0,94,0
3409,-79.0,79,0
3410,-398.0,200,2
3411,-120.0,120,0
3412,-1489.0,400,11
3413,-399.0,201,2
3414,-116.0,116,0
3415,-730.0,235,5
3416,-119.0,119,0
3417,-1489.0,400,11
3418,-180.0,180,0
3419,-114.0,114,0
3420,-326.0,128,2
3421,-372.0,174,2
3422,-142.0,142,0
3423,-110.0,110,0
3424,-1588.0,400,12
3425,-91.0,91,0
3426,-128.0,128,0
3427,-140.0,140,0
3428,-107.0,107,0
3429,-394.0,196,2
3430,-143.0,143,0
3431,-167.0,167,0
3432,-604.0,208,4
3433,-90.0,90,0
3434,-69.0,69,0
3435,-1390.0,400,10
3436,-101.0,101,0
3437,-67.0,67,0
3438,-416.0,119,3
3439,-62.0,62,0
3440,-397.0,199,2
3441,-146.0,146,0
3442,-1390.0,400,10
3443,-368.0,170,2
3444,-212.0,113,1
3445,-105.0,105,0
3446,-84.0,84,0
3447,-130.0,130,0
3448,-98.0,98,0
3449,-88.0,88,0
3450,-851.0,257,6
3451,-1489.0,400,11
3452,-57.0,57,0
3453,-391.0,193,2
3454,-111.0,111,0
3455,-123.0,123,0
3456,-1489.0,400,11
3457,-95.0,95,0
3458,-893.0,299,6
3459,-102.0,102,0
3460,-328.0,130,2
3461,-1291.0,400,9
3462,-118.0,118,0
3463,-926.0,233,7
3464,-256.0,157,1
3465,-95.0,95,0
3466,-97.0,97,0
3467,-130.0,130,0
3468,-133.0,133,0
3469,-147.0,147,0
3470,-510.0,213,3
3471,-90.0,90,0
3472,-114.0,114,0
3473,-1588.0,400,12
3474,-74.0,74,0
3475,-105.0,105,0
3476,-90.0,90,0
3477,-121.0,121,0
3478,-1390.0,400,10
3479,-90.0,90,0
3480,-49.0,49,0
3481,-1489.0,400,11
3482,-123.0,123,0
3483,-158.0,158,0
3484,-183.0,84,1
3485,-121.0,121,0
3486,-126.0,126,0
3487,-122.0,122,0
3488,-139.0,139,0
3489,-156.0,156,0
3490,-116.0,116,0
3491,-90.0,90,0
3492,-90.0,90,0
3493,-142.0,142,0
3494,-98.0,98,0
3495,-463.0,166,3
3496,-53.0,53,0
3497,-1291.0,400,9
3498,-79.0,79,0
3499,-955.0,262,7
3500,-113.0,113,0
3501,-762.0,267,5
3502,-384.0,186,2
3503,-143.0,143,0
3504,-102.0,102,0
3505,-87.0,87,0
3506,-415.0,217,2
3507,-509.0,212,3
3508,-399.0,201,2
3509,-97.0,97,0
3510,-709.0,214,5
3511,-594.0,198,4
3512,-127.0,127,0
3513,-367.0,169,2
3514,-88.0,88,0
3515,-507.0,210,3
3516,-51.0,51,0
3517,-39.0,39,0
3518,-1192.0,400,8
3519,-155.0,155,0
3520,-620.0,224,4
3521,-130.0,130,0
3522,-134.0,134,0
3523,-151.0,151,0
3524,-143.0,143,0
3525,-881.0,287,6
3526,-1390.0,400,10
3527,-343.0,145,2
3528,-96.0,96,0
3529,-394.0,196,2
3530,-84.0,84,0
3531,-114.0,114,0
3532,-113.0,113,0
3533,-94.0,94,0
3534,-511.0,214,3
