Episode,Total Reward,Steps,Falls,Rollbacks
5081,-108.0,108,0,0
5082,-82.0,82,0,0
5083,-75.0,75,0,0
5084,-93.0,93,0,0
5085,-284.0,185,1,0
5086,-65.0,65,0,0
5087,-1367.0,377,10,0
5088,-1192.0,400,8,0
5089,-1390.0,400,10,0
5090,-371.0,173,2,0
5091,-151.0,151,0,0
5092,-77.0,77,0,0
5093,-93.0,93,0,0
5094,-1489.0,400,11,0
5095,-1489.0,400,11,0
5096,-75.0,75,0,0
5097,-90.0,90,0,0
5098,-819.0,225,6,0
5099,-127.0,127,0,0
5100,-69.0,69,0,0
5101,-129.0,129,0,0
5102,-79.0,79,0,0
5103,-103.0,103,0,0
5104,-112.0,112,0,0
5105,-122.0,122,0,0
5106,-42.0,42,0,0
5107,-111.0,111,0,0
5108,-1192.0,400,8,0
5109,-974.0,281,7,0
5110,-1390.0,400,10,0
5111,-93.0,93,0,0
5112,-367.0,169,2,0
5113,-60.0,60,0,0
5114,-152.0,152,0,0
5115,-223.0,124,1,0
5116,-109.0,109,0,0
5117,-1390.0,400,10,0
5118,-1390.0,400,10,0
5119,-104.0,104,0,0
5120,-1588.0,400,12,0
5121,-504.0,207,3,0
5122,-1291.0,400,9,0
5123,-1320.0,330,10,0
5124,-1225.0,334,9,0
5125,-138.0,138,0,0
5126,-97.0,97,0,0
5127,-739.0,244,5,0
5128,-121.0,121,0,0
5129,-347.0,149,2,0
5130,-59.0,59,0,0
5131,-133.0,133,0,0
5132,-1390.0,400,10,0
5133,-193.0,94,1,0
5134,-116.0,116,0,0
5135,-83.0,83,0,0
5136,-104.0,104,0,0
5137,-377.0,179,2,0
5138,-624.0,228,4,0
5139,-121.0,121,0,0
5140,-76.0,76,0,0
5141,-182.0,83,1,0
5142,-90.0,90,0,0
5143,-92.0,92,0,0
5144,-64.0,64,0,0
5145,-101.0,101,0,0
5146,-121.0,121,0,0
5147,-109.0,109,0,0
5148,-719.0,224,5,0
5149,-1291.0,400,9,0
5150,-108.0,108,0,0
5151,-1489.0,400,11,0
5152,-111.0,111,0,0
5153,-123.0,123,0,0
5154,-193.0,94,1,0
5155,-125.0,125,0,0
5156,-743.0,248,5,0
5157,-1192.0,400,8,0
5158,-396.0,198,2,0
5159,-180.0,180,0,0
5160,-118.0,118,0,0
5161,-1192.0,400,8,0
5162,-383.0,185,2,0
5163,-1192.0,400,8,0
5164,-101.0,101,0,0
5165,-103.0,103,0,0
5166,-116.0,116,0,0
5167,-48.0,48,0,0
5168,-32.0,32,0,0
5169,-387.0,189,2,0
5170,-328.0,130,2,0
5171,-104.0,104,0,0
5172,-79.0,79,0,0
5173,-599.0,203,4,0
5174,-88.0,88,0,0
5175,-135.0,135,0,0
5176,-94.0,94,0,0
5177,-1390.0,400,10,0
5178,-1390.0,400,10,0
5179,-237.0,138,1,0
5180,-336.0,138,2,0
5181,-112.0,112,0,0
5182,-120.0,120,0,0
5183,-80.0,80,0,0
5184,-90.0,90,0,0
5185,-53.0,53,0,0
5186,-68.0,68,0,0
5187,-110.0,110,0,0
5188,-74.0,74,0,0
5189,-1390.0,400,10,0
5190,-133.0,133,0,0
5191,-86.0,86,0,0
5192,-73.0,73,0,0
5193,-51.0,51,0,0
5194,-105.0,105,0,0
5195,-586.0,190,4,0
5196,-132.0,132,0,0
5197,-86.0,86,0,0
5198,-64.0,64,0,0
5199,-104.0,104,0,0
5200,-147.0,147,0,0
5201,-103.0,103,0,0
5202,-1390.0,400,10,0
5203,-1192.0,400,8,0
5204,-81.0,81,0,0
5205,-1291.0,400,9,0
5206,-133.0,133,0,0
5207,-64.0,64,0,0
5208,-131.0,131,0,0
5209,-103.0,103,0,0
5210,-111.0,111,0,0
5211,-97.0,97,0,0
5212,-98.0,98,0,0
5213,-85.0,85,0,0
5214,-517.0,220,3,0
5215,-1489.0,400,11,0
5216,-120.0,120,0,0
5217,-109.0,109,0,0
5218,-140.0,140,0,0
5219,-161.0,161,0,0
5220,-93.0,93,0,0
5221,-1158.0,366,8,0
5222,-485.0,188,3,0
5223,-406.0,208,2,0
5224,-82.0,82,0,0
5225,-156.0,57,1,0
5226,-240.0,141,1,0
5227,-47.0,47,0,0
5228,-110.0,110,0,0
5229,-61.0,61,0,0
5230,-78.0,78,0,0
5231,-67.0,67,0,0
5232,-1192.0,400,8,0
5233,-96.0,96,0,0
5234,-97.0,97,0,0
5235,-100.0,100,0,0
5236,-125.0,125,0,0
5237,-129.0,129,0,0
5238,-102.0,102,0,0
5239,-96.0,96,0,0
5240,-1390.0,400,10,0
5241,-105.0,105,0,0
5242,-133.0,133,0,0
5243,-143.0,143,0,0
5244,-56.0,56,0,0
5245,-58.0,58,0,0
5246,-80.0,80,0,0
5247,-465.0,168,3,0
5248,-100.0,100,0,0
5249,-75.0,75,0,0
5250,-1390.0,400,10,0
5251,-134.0,134,0,0
5252,-1291.0,400,9,0
5253,-155.0,56,1,0
5254,-104.0,104,0,0
5255,-1192.0,400,8,0
5256,-1291.0,400,9,0
5257,-151.0,151,0,0
5258,-113.0,113,0,0
5259,-150.0,150,0,0
5260,-150.0,150,0,0
5261,-1154.0,362,8,0
5262,-78.0,78,0,0
5263,-349.0,151,2,0
5264,-83.0,83,0,0
5265,-99.0,99,0,0
5266,-84.0,84,0,0
5267,-44.0,44,0,0
5268,-1390.0,400,10,0
5269,-137.0,137,0,0
5270,-116.0,116,0,0
5271,-1192.0,400,8,0
5272,-136.0,136,0,0
5273,-127.0,127,0,0
5274,-77.0,77,0,0
5275,-95.0,95,0,0
5276,-380.0,182,2,0
5277,-80.0,80,0,0
5278,-1489.0,400,11,0
5279,-401.0,203,2,0
5280,-1390.0,400,10,0
5281,-136.0,136,0,0
5282,-100.0,100,0,0
5283,-94.0,94,0,0
5284,-45.0,45,0,0
5285,-80.0,80,0,0
5286,-57.0,57,0,0
5287,-150.0,150,0,0
5288,-429.0,132,3,0
5289,-97.0,97,0,0
5290,-1192.0,400,8,0
5291,-108.0,108,0,0
5292,-377.0,179,2,0
5293,-376.0,178,2,0
5294,-85.0,85,0,0
5295,-229.0,130,1,0
5296,-98.0,98,0,0
5297,-170.0,170,0,0
5298,-68.0,68,0,0
5299,-103.0,103,0,0
5300,-171.0,171,0,0
5301,-357.0,159,2,0
5302,-573.0,177,4,0
5303,-103.0,103,0,0
5304,-96.0,96,0,0
5305,-104.0,104,0,0
5306,-107.0,107,0,0
5307,-751.0,256,5,0
5308,-136.0,136,0,0
5309,-123.0,123,0,0
5310,-66.0,66,0,0
5311,-95.0,95,0,0
5312,-80.0,80,0,0
5313,-110.0,110,0,0
5314,-115.0,115,0,0
5315,-91.0,91,0,0
5316,-380.0,182,2,0
5317,-577.0,181,4,0
5318,-95.0,95,0,0
5319,-1244.0,353,9,0
5320,-125.0,125,0,0
5321,-121.0,121,0,0
5322,-700.0,205,5,0
5323,-369.0,171,2,0
5324,-72.0,72,0,0
5325,-1107.0,315,8,0
5326,-55.0,55,0,0
5327,-115.0,115,0,0
5328,-383.0,185,2,0
5329,-144.0,144,0,0
5330,-65.0,65,0,0
5331,-77.0,77,0,0
5332,-101.0,101,0,0
5333,-73.0,73,0,0
5334,-1390.0,400,10,0
5335,-1489.0,400,11,0
5336,-1192.0,400,8,0
5337,-82.0,82,0,0
5338,-85.0,85,0,0
5339,-75.0,75,0,0
5340,-1291.0,400,9,0
5341,-92.0,92,0,0
5342,-64.0,64,0,0
5343,-135.0,135,0,0
5344,-140.0,140,0,0
5345,-112.0,112,0,0
5346,-79.0,79,0,0
5347,-80.0,80,0,0
5348,-82.0,82,0,0
5349,-111.0,111,0,0
5350,-210.0,111,1,0
5351,-397.0,199,2,0
5352,-187.0,187,0,0
5353,-118.0,118,0,0
5354,-126.0,126,0,0
5355,-129.0,129,0,0
5356,-72.0,72,0,0
5357,-584.0,188,4,0
5358,-135.0,135,0,0
5359,-127.0,127,0,0
5360,-111.0,111,0,0
5361,-55.0,55,0,0
5362,-1390.0,400,10,0
5363,-124.0,124,0,0
5364,-1390.0,400,10,0
5365,-80.0,80,0,0
5366,-242.0,143,1,0
5367,-221.0,122,1,0
5368,-85.0,85,0,0
5369,-54.0,54,0,0
5370,-990.0,297,7,0
5371,-180.0,180,0,0
5372,-65.0,65,0,0
5373,-111.0,111,0,0
5374,-196.0,97,1,0
5375,-114.0,114,0,0
5376,-147.0,147,0,0
5377,-339.0,141,2,0
5378,-77.0,77,0,0
5379,-1489.0,400,11,0
5380,-106.0,106,0,0
5381,-113.0,113,0,0
5382,-120.0,120,0,0
5383,-125.0,125,0,0
5384,-103.0,103,0,0
5385,-128.0,128,0,0
5386,-101.0,101,0,0
5387,-103.0,103,0,0
5388,-388.0,190,2,0
5389,-111.0,111,0,0
5390,-84.0,84,0,0
5391,-43.0,43,0,0
5392,-80.0,80,0,0
5393,-125.0,125,0,0
5394,-57.0,57,0,0
5395,-146.0,146,0,0
5396,-1390.0,400,10,0
5397,-41.0,41,0,0
5398,-157.0,157,0,0
5399,-102.0,102,0,0
5400,-109.0,109,0,0
5401,-1093.0,400,7,0
5402,-95.0,95,0,0
5403,-100.0,100,0,0
5404,-1192.0,400,8,0
5405,-120.0,120,0,0
5406,-150.0,150,0,0
5407,-362.0,164,2,0
5408,-364.0,166,2,0
5409,-742.0,247,5,0
5410,-215.0,116,1,0
5411,-214.0,115,1,0
5412,-78.0,78,0,0
5413,-103.0,103,0,0
5414,-156.0,156,0,0
5415,-109.0,109,0,0
5416,-69.0,69,0,0
5417,-502.0,205,3,0
5418,-79.0,79,0,0
5419,-93.0,93,0,0
5420,-132.0,132,0,0
5421,-466.0,169,3,0
5422,-47.0,47,0,0
5423,-130.0,130,0,0
5424,-64.0,64,0,0
5425,-484.0,187,3,0
5426,-90.0,90,0,0
5427,-66.0,66,0,0
5428,-163.0,163,0,0
5429,-1588.0,400,12,0
5430,-577.0,181,4,0
5431,-96.0,96,0,0
5432,-90.0,90,0,0
5433,-149.0,50,1,0
5434,-1291.0,400,9,0
5435,-149.0,149,0,0
5436,-70.0,70,0,0
5437,-1489.0,400,11,0
5438,-513.0,216,3,0
5439,-141.0,141,0,0
5440,-123.0,123,0,0
5441,-1588.0,400,12,0
5442,-85.0,85,0,0
5443,-120.0,120,0,0
5444,-135.0,135,0,0
5445,-122.0,122,0,0
5446,-72.0,72,0,0
5447,-139.0,139,0,0
5448,-1291.0,400,9,0
5449,-99.0,99,0,0
5450,-91.0,91,0,0
5451,-68.0,68,0,0
5452,-1390.0,400,10,0
5453,-47.0,47,0,0
5454,-114.0,114,0,0
5455,-144.0,144,0,0
5456,-261.0,162,1,0
5457,-376.0,178,2,0
5458,-481.0,184,3,0
5459,-387.0,189,2,0
5460,-94.0,94,0,0
5461,-64.0,64,0,0
5462,-78.0,78,0,0
5463,-85.0,85,0,0
5464,-1489.0,400,11,0
5465,-132.0,132,0,0
5466,-105.0,105,0,0
5467,-81.0,81,0,0
5468,-63.0,63,0,0
5469,-109.0,109,0,0
5470,-366.0,168,2,0
5471,-172.0,73,1,0
5472,-367.0,169,2,0
5473,-108.0,108,0,0
5474,-48.0,48,0,0
5475,-94.0,94,0,0
5476,-101.0,101,0,0
5477,-155.0,155,0,0
5478,-133.0,133,0,0
5479,-171.0,171,0,0
5480,-126.0,126,0,0
5481,-83.0,83,0,0
5482,-246.0,147,1,0
5483,-126.0,126,0,0
5484,-503.0,206,3,0
5485,-399.0,201,2,0
5486,-1289.0,398,9,0
5487,-58.0,58,0,0
5488,-137.0,137,0,0
5489,-151.0,151,0,0
5490,-142.0,142,0,0
5491,-77.0,77,0,0
5492,-72.0,72,0,0
5493,-84.0,84,0,0
5494,-82.0,82,0,0
5495,-88.0,88,0,0
5496,-115.0,115,0,0
5497,-1489.0,400,11,0
5498,-509.0,212,3,0
5499,-65.0,65,0,0
5500,-569.0,173,4,0
5501,-1291.0,400,9,0
5502,-167.0,68,1,0
5503,-123.0,123,0,0
5504,-1489.0,400,11,0
5505,-155.0,155,0,0
5506,-96.0,96,0,0
5507,-130.0,130,0,0
5508,-352.0,154,2,0
5509,-62.0,62,0,0
5510,-152.0,152,0,0
5511,-91.0,91,0,0
5512,-226.0,127,1,0
5513,-129.0,129,0,0
5514,-107.0,107,0,0
5515,-84.0,84,0,0
5516,-1163.0,371,8,0
5517,-87.0,87,0,0
5518,-122.0,122,0,0
5519,-385.0,187,2,0
5520,-101.0,101,0,0
5521,-475.0,178,3,0
5522,-77.0,77,0,0
5523,-95.0,95,0,0
5524,-69.0,69,0,0
5525,-115.0,115,0,0
5526,-377.0,179,2,0
5527,-114.0,114,0,0
5528,-1390.0,400,10,0
5529,-93.0,93,0,0
5530,-1192.0,400,8,0
5531,-129.0,129,0,0
5532,-362.0,164,2,0
5533,-1176.0,384,8,0
5534,-386.0,89,3,0
5535,-119.0,119,0,0
5536,-61.0,61,0,0
5537,-116.0,116,0,0
5538,-1038.0,345,7,0
5539,-124.0,124,0,0
5540,-165.0,165,0,0
5541,-69.0,69,0,0
5542,-82.0,82,0,0
5543,-92.0,92,0,0
5544,-587.0,191,4,0
5545,-1291.0,400,9,0
5546,-99.0,99,0,0
5547,-116.0,116,0,0
5548,-96.0,96,0,0
5549,-152.0,152,0,0
5550,-502.0,205,3,0
5551,-97.0,97,0,0
5552,-111.0,111,0,0
5553,-863.0,269,6,0
5554,-855.0,261,6,0
5555,-110.0,110,0,0
5556,-125.0,125,0,0
5557,-1390.0,400,10,0
5558,-595.0,199,4,0
5559,-1390.0,400,10,0
5560,-125.0,125,0,0
5561,-93.0,93,0,0
5562,-105.0,105,0,0
5563,-130.0,130,0,0
5564,-92.0,92,0,0
5565,-89.0,89,0,0
5566,-1390.0,400,10,0
5567,-103.0,103,0,0
5568,-504.0,207,3,0
5569,-369.0,171,2,0
5570,-579.0,183,4,0
5571,-397.0,199,2,0
5572,-79.0,79,0,0
5573,-1390.0,400,10,0
5574,-732.0,237,5,0
5575,-121.0,121,0,0
5576,-129.0,129,0,0
5577,-100.0,100,0,0
5578,-136.0,136,0,0
5579,-108.0,108,0,0
5580,-65.0,65,0,0
5581,-1489.0,400,11,0
5582,-69.0,69,0,0
5583,-131.0,131,0,0
5584,-176.0,176,0,0
5585,-312.0,114,2,0
5586,-603.0,207,4,0
5587,-121.0,121,0,0
5588,-392.0,194,2,0
5589,-372.0,174,2,0
5590,-1489.0,400,11,0
5591,-78.0,78,0,0
5592,-1192.0,400,8,0
5593,-348.0,150,2,0
5594,-80.0,80,0,0
5595,-547.0,151,4,0
5596,-81.0,81,0,0
5597,-1064.0,371,7,0
5598,-83.0,83,0,0
5599,-90.0,90,0,0
5600,-96.0,96,0,0
5601,-150.0,150,0,0
5602,-1390.0,400,10,0
5603,-165.0,165,0,0
5604,-101.0,101,0,0
5605,-92.0,92,0,0
5606,-352.0,154,2,0
5607,-384.0,186,2,0
5608,-65.0,65,0,0
5609,-103.0,103,0,0
5610,-183.0,84,1,0
5611,-134.0,134,0,0
5612,-419.0,122,3,0
5613,-166.0,166,0,0
5614,-54.0,54,0,0
5615,-397.0,199,2,0
5616,-165.0,165,0,0
5617,-102.0,102,0,0
5618,-131.0,131,0,0
5619,-419.0,221,2,0
5620,-1786.0,400,14,0
5621,-1192.0,400,8,0
5622,-73.0,73,0,0
5623,-69.0,69,0,0
5624,-135.0,135,0,0
5625,-131.0,131,0,0
5626,-94.0,94,0,0
5627,-139.0,139,0,0
5628,-105.0,105,0,0
5629,-165.0,165,0,0
5630,-120.0,120,0,0
5631,-1291.0,400,9,0
5632,-102.0,102,0,0
5633,-101.0,101,0,0
5634,-99.0,99,0,0
5635,-148.0,148,0,0
5636,-420.0,222,2,0
5637,-180.0,180,0,0
5638,-112.0,112,0,0
5639,-1588.0,400,12,0
5640,-313.0,115,2,0
5641,-525.0,228,3,0
5642,-107.0,107,0,0
5643,-219.0,120,1,0
5644,-120.0,120,0,0
5645,-128.0,128,0,0
5646,-80.0,80,0,0
5647,-796.0,202,6,0
5648,-158.0,158,0,0
5649,-1441.0,352,11,0
5650,-1002.0,309,7,0
5651,-62.0,62,0,0
5652,-77.0,77,0,0
5653,-165.0,165,0,0
5654,-145.0,145,0,0
5655,-154.0,154,0,0
5656,-82.0,82,0,0
5657,-1291.0,400,9,0
5658,-941.0,347,6,0
5659,-93.0,93,0,0
5660,-1291.0,400,9,0
5661,-136.0,136,0,0
5662,-222.0,123,1,0
5663,-106.0,106,0,0
5664,-1390.0,400,10,0
5665,-46.0,46,0,0
5666,-89.0,89,0,0
5667,-402.0,204,2,0
5668,-120.0,120,0,0
5669,-138.0,138,0,0
5670,-187.0,88,1,0
5671,-153.0,153,0,0
5672,-588.0,192,4,0
5673,-248.0,149,1,0
5674,-40.0,40,0,0
5675,-92.0,92,0,0
5676,-70.0,70,0,0
5677,-81.0,81,0,0
5678,-716.0,221,5,0
5679,-1100.0,308,8,0
5680,-348.0,150,2,0
5681,-127.0,127,0,0
5682,-81.0,81,0,0
5683,-120.0,120,0,0
5684,-91.0,91,0,0
5685,-362.0,164,2,0
5686,-137.0,137,0,0
5687,-1390.0,400,10,0
5688,-62.0,62,0,0
5689,-382.0,184,2,0
5690,-145.0,145,0,0
5691,-690.0,195,5,0
5692,-114.0,114,0,0
5693,-122.0,122,0,0
5694,-84.0,84,0,0
5695,-130.0,130,0,0
5696,-78.0,78,0,0
5697,-590.0,194,4,0
5698,-111.0,111,0,0
5699,-175.0,175,0,0
5700,-124.0,124,0,0
5701,-205.0,106,1,0
5702,-155.0,155,0,0
5703,-71.0,71,0,0
5704,-69.0,69,0,0
5705,-83.0,83,0,0
5706,-356.0,158,2,0
5707,-106.0,106,0,0
5708,-469.0,172,3,0
5709,-178.0,79,1,0
5710,-53.0,53,0,0
5711,-181.0,181,0,0
5712,-145.0,145,0,0
5713,-106.0,106,0,0
5714,-76.0,76,0,0
5715,-137.0,137,0,0
5716,-117.0,117,0,0
5717,-350.0,152,2,0
5718,-71.0,71,0,0
5719,-115.0,115,0,0
5720,-124.0,124,0,0
5721,-98.0,98,0,0
5722,-856.0,262,6,0
5723,-223.0,124,1,0
5724,-134.0,134,0,0
5725,-77.0,77,0,0
5726,-175.0,76,1,0
5727,-1291.0,400,9,0
5728,-81.0,81,0,0
5729,-115.0,115,0,0
5730,-145.0,145,0,0
5731,-94.0,94,0,0
5732,-124.0,124,0,0
5733,-1251.0,360,9,0
5734,-1053.0,360,7,0
5735,-88.0,88,0,0
5736,-96.0,96,0,0
5737,-373.0,175,2,0
5738,-67.0,67,0,0
5739,-131.0,131,0,0
5740,-333.0,135,2,0
5741,-98.0,98,0,0
5742,-167.0,167,0,0
5743,-71.0,71,0,0
5744,-405.0,207,2,0
5745,-124.0,124,0,0
5746,-1390.0,400,10,0
5747,-100.0,100,0,0
5748,-98.0,98,0,0
5749,-131.0,131,0,0
5750,-126.0,126,0,0
5751,-78.0,78,0,0
5752,-58.0,58,0,0
5753,-139.0,139,0,0
5754,-151.0,151,0,0
5755,-361.0,163,2,0
5756,-93.0,93,0,0
5757,-674.0,179,5,0
5758,-637.0,241,4,0
5759,-107.0,107,0,0
5760,-101.0,101,0,0
5761,-401.0,203,2,0
5762,-122.0,122,0,0
5763,-141.0,141,0,0
5764,-71.0,71,0,0
5765,-131.0,131,0,0
5766,-134.0,134,0,0
5767,-102.0,102,0,0
5768,-146.0,146,0,0
5769,-844.0,250,6,0
5770,-53.0,53,0,0
5771,-1588.0,400,12,0
5772,-87.0,87,0,0
5773,-113.0,113,0,0
5774,-145.0,145,0,0
5775,-154.0,154,0,0
5776,-736.0,241,5,0
5777,-1291.0,400,9,0
5778,-52.0,52,0,0
5779,-408.0,210,2,0
5780,-620.0,224,4,0
5781,-47.0,47,0,0
5782,-107.0,107,0,0
5783,-387.0,189,2,0
5784,-76.0,76,0,0
5785,-60.0,60,0,0
5786,-361.0,163,2,0
5787,-103.0,103,0,0
5788,-85.0,85,0,0
5789,-129.0,129,0,0
5790,-90.0,90,0,0
5791,-170.0,170,0,0
5792,-1588.0,400,12,0
5793,-1489.0,400,11,0
5794,-95.0,95,0,0
5795,-59.0,59,0,0
5796,-122.0,122,0,0
5797,-121.0,121,0,0
5798,-1390.0,400,10,0
5799,-80.0,80,0,0
5800,-474.0,177,3,0
5801,-372.0,174,2,0
5802,-51.0,51,0,0
5803,-321.0,123,2,0
5804,-95.0,95,0,0
5805,-102.0,102,0,0
5806,-1390.0,400,10,0
5807,-64.0,64,0,0
5808,-81.0,81,0,0
5809,-97.0,97,0,0
5810,-67.0,67,0,0
5811,-119.0,119,0,0
5812,-1189.0,397,8,0
5813,-50.0,50,0,0
5814,-144.0,144,0,0
5815,-58.0,58,0,0
5816,-343.0,145,2,0
5817,-1588.0,400,12,0
5818,-103.0,103,0,0
5819,-346.0,148,2,0
5820,-53.0,53,0,0
5821,-117.0,117,0,0
5822,-123.0,123,0,0
5823,-213.0,114,1,0
5824,-1087.0,295,8,0
5825,-163.0,163,0,0
5826,-107.0,107,0,0
5827,-80.0,80,0,0
5828,-1096.0,304,8,0
5829,-119.0,119,0,0
5830,-585.0,189,4,0
5831,-139.0,139,0,0
5832,-1291.0,400,9,0
5833,-102.0,102,0,0
5834,-72.0,72,0,0
5835,-1390.0,400,10,0
5836,-95.0,95,0,0
5837,-94.0,94,0,0
5838,-174.0,75,1,0
5839,-1588.0,400,12,0
5840,-69.0,69,0,0
5841,-102.0,102,0,0
5842,-186.0,87,1,0
5843,-1192.0,400,8,0
5844,-83.0,83,0,0
5845,-122.0,122,0,0
5846,-170.0,170,0,0
5847,-101.0,101,0,0
5848,-87.0,87,0,0
5849,-106.0,106,0,0
5850,-153.0,153,0,0
5851,-107.0,107,0,0
5852,-1192.0,400,8,0
5853,-153.0,153,0,0
5854,-1390.0,400,10,0
5855,-96.0,96,0,0
5856,-953.0,359,6,0
5857,-79.0,79,0,0
5858,-135.0,135,0,0
5859,-84.0,84,0,0
5860,-165.0,165,0,0
5861,-106.0,106,0,0
5862,-101.0,101,0,0
5863,-1390.0,400,10,0
5864,-80.0,80,0,0
5865,-331.0,133,2,0
5866,-1291.0,400,9,0
5867,-99.0,99,0,0
5868,-254.0,56,2,0
5869,-1192.0,400,8,0
5870,-1390.0,400,10,0
5871,-133.0,133,0,0
5872,-68.0,68,0,0
5873,-371.0,173,2,0
5874,-158.0,158,0,0
5875,-64.0,64,0,0
5876,-241.0,142,1,0
5877,-81.0,81,0,0
5878,-71.0,71,0,0
5879,-120.0,120,0,0
5880,-157.0,157,0,0
5881,-610.0,214,4,0
5882,-120.0,120,0,0
5883,-86.0,86,0,0
5884,-1291.0,400,9,0
5885,-122.0,122,0,0
5886,-1588.0,400,12,0
5887,-148.0,148,0,0
5888,-70.0,70,0,0
5889,-160.0,160,0,0
5890,-62.0,62,0,0
5891,-925.0,232,7,0
5892,-483.0,186,3,0
5893,-131.0,131,0,0
5894,-95.0,95,0,0
5895,-1489.0,400,11,0
5896,-105.0,105,0,0
5897,-129.0,129,0,0
5898,-74.0,74,0,0
5899,-172.0,73,1,0
5900,-1291.0,400,9,0
5901,-130.0,130,0,0
5902,-597.0,201,4,0
5903,-92.0,92,0,0
5904,-123.0,123,0,0
5905,-74.0,74,0,0
5906,-158.0,59,1,0
5907,-99.0,99,0,0
5908,-98.0,98,0,0
5909,-1390.0,400,10,0
5910,-1489.0,400,11,0
5911,-152.0,152,0,0
5912,-68.0,68,0,0
5913,-69.0,69,0,0
5914,-80.0,80,0,0
5915,-1390.0,400,10,0
5916,-504.0,207,3,0
5917,-167.0,167,0,0
5918,-121.0,121,0,0
5919,-120.0,120,0,0
5920,-54.0,54,0,0
5921,-359.0,161,2,0
5922,-107.0,107,0,0
5923,-103.0,103,0,0
5924,-852.0,258,6,0
5925,-107.0,107,0,0
5926,-65.0,65,0,0
5927,-486.0,189,3,0
5928,-119.0,119,0,0
5929,-250.0,151,1,0
5930,-248.0,149,1,0
5931,-76.0,76,0,0
5932,-129.0,129,0,0
5933,-138.0,138,0,0
5934,-153.0,153,0,0
5935,-199.0,100,1,0
5936,-1687.0,400,13,0
5937,-1390.0,400,10,0
5938,-124.0,124,0,0
5939,-396.0,198,2,0
5940,-109.0,109,0,0
5941,-94.0,94,0,0
5942,-88.0,88,0,0
5943,-176.0,176,0,0
5944,-87.0,87,0,0
5945,-735.0,240,5,0
5946,-149.0,149,0,0
5947,-1087.0,394,7,0
5948,-1390.0,400,10,0
5949,-123.0,123,0,0
5950,-402.0,204,2,0
5951,-94.0,94,0,0
5952,-1390.0,400,10,0
5953,-476.0,179,3,0
5954,-1588.0,400,12,0
5955,-153.0,153,0,0
5956,-158.0,158,0,0
5957,-89.0,89,0,0
5958,-1059.0,366,7,0
5959,-111.0,111,0,0
5960,-213.0,114,1,0
5961,-164.0,164,0,0
5962,-105.0,105,0,0
5963,-1258.0,367,9,0
5964,-124.0,124,0,0
5965,-131.0,131,0,0
5966,-80.0,80,0,0
5967,-1192.0,400,8,0
5968,-113.0,113,0,0
5969,-1390.0,400,10,0
5970,-399.0,201,2,0
5971,-94.0,94,0,0
5972,-120.0,120,0,0
5973,-119.0,119,0,0
5974,-95.0,95,0,0
5975,-144.0,144,0,0
5976,-372.0,174,2,0
5977,-325.0,127,2,0
5978,-129.0,129,0,0
5979,-100.0,100,0,0
5980,-78.0,78,0,0
5981,-743.0,248,5,0
5982,-482.0,185,3,0
5983,-95.0,95,0,0
5984,-877.0,283,6,0
5985,-53.0,53,0,0
5986,-144.0,144,0,0
5987,-1192.0,400,8,0
5988,-622.0,226,4,0
5989,-147.0,147,0,0
5990,-128.0,128,0,0
5991,-151.0,151,0,0
5992,-105.0,105,0,0
5993,-92.0,92,0,0
5994,-123.0,123,0,0
5995,-85.0,85,0,0
5996,-124.0,124,0,0
5997,-376.0,178,2,0
5998,-142.0,142,0,0
5999,-75.0,75,0,0
6000,-68.0,68,0,0
6001,-519.0,222,3,0
6002,-112.0,112,0,0
6003,-97.0,97,0,0
6004,-333.0,135,2,0
6005,-72.0,72,0,0
6006,-160.0,160,0,0
6007,-393.0,195,2,0
6008,-125.0,125,0,0
6009,-1291.0,400,9,0
6010,-114.0,114,0,0
6011,-151.0,151,0,0
6012,-132.0,132,0,0
6013,-86.0,86,0,0
6014,-111.0,111,0,0
6015,-84.0,84,0,0
6016,-119.0,119,0,0
6017,-1291.0,400,9,0
6018,-352.0,154,2,0
6019,-1188.0,297,9,0
6020,-52.0,52,0,0
6021,-601.0,205,4,0
6022,-126.0,126,0,0
6023,-72.0,72,0,0
6024,-1192.0,400,8,0
6025,-169.0,70,1,0
6026,-83.0,83,0,0
6027,-1060.0,367,7,0
6028,-1291.0,400,9,0
6029,-131.0,131,0,0
6030,-109.0,109,0,0
6031,-82.0,82,0,0
6032,-122.0,122,0,0
6033,-47.0,47,0,0
6034,-553.0,157,4,0
6035,-358.0,160,2,0
6036,-391.0,193,2,0
6037,-905.0,311,6,0
6038,-107.0,107,0,0
6039,-1192.0,400,8,0
6040,-83.0,83,0,0
6041,-95.0,95,0,0
6042,-135.0,135,0,0
6043,-130.0,130,0,0
6044,-1390.0,400,10,0
6045,-132.0,132,0,0
6046,-1291.0,400,9,0
6047,-983.0,290,7,0
6048,-1390.0,400,10,0
6049,-53.0,53,0,0
6050,-504.0,207,3,0
6051,-399.0,201,2,0
6052,-86.0,86,0,0
6053,-206.0,107,1,0
6054,-104.0,104,0,0
6055,-342.0,144,2,0
6056,-97.0,97,0,0
6057,-404.0,206,2,0
6058,-205.0,106,1,0
6059,-1291.0,400,9,0
6060,-59.0,59,0,0
6061,-92.0,92,0,0
6062,-215.0,116,1,0
6063,-1291.0,400,9,0
6064,-1786.0,400,14,0
6065,-345.0,147,2,0
6066,-366.0,168,2,0
6067,-110.0,110,0,0
6068,-81.0,81,0,0
